,CostType,1 ADULT - 0,1 ADULT - 1,1 ADULT - 2,1 ADULT - 3,2 ADULTS(1 WORKING) - 0,2 ADULTS(1 WORKING) - 1,2 ADULTS(1 WORKING) - 2,2 ADULTS(1 WORKING) - 3,2 ADULTS(BOTH WORKING) - 0,2 ADULTS(BOTH WORKING) - 1,2 ADULTS(BOTH WORKING) - 2,2 ADULTS(BOTH WORKING) - 3,State
9,Transportation,5304.999999999999,9413.999999999998,12239.000000000004,14455.999999999996,9413.999999999998,12239.000000000004,14455.999999999996,15700.000000000004,9413.999999999998,12239.000000000004,14455.999999999996,15700.000000000004,Indiana
0,Annual taxes,6733.746680614416,14592.867213640791,19495.927080843507,25729.107705411345,11431.168595886224,14009.294329634875,17716.242281168947,19180.036753437027,11431.168595886224,16724.18919630797,22349.28023909887,26129.474008105564,Iowa
1,Child Care,0.0,7988.428660119598,15976.971129976806,23965.198090496022,0.0,7988.428660119598,15976.971129976806,23965.198090496022,0.0,7988.428660119598,15976.971129976806,23965.198090496022,Iowa
2,Civic,2894.0,4646.000000000002,5740.999999999999,7495.999999999999,4646.000000000002,5740.999999999999,7495.999999999999,5958.999999999997,4646.000000000002,5740.999999999999,7495.999999999999,5958.999999999997,Iowa
3,Food,3422.9999999999986,5043.999999999998,7577.000000000005,10049.999999999998,6275.000000000002,7809.000000000002,10067.999999999998,12257.0,6275.000000000002,7809.000000000002,10067.999999999998,12257.0,Iowa
4,Housing,7421.009939019227,10674.796901250647,10674.796901250647,14359.213433642122,8416.939729737416,10674.796901250647,10674.796901250647,14359.213433642122,8416.939729737416,10674.796901250647,10674.796901250647,14359.213433642122,Iowa
5,Medical,2765.9999999999995,8373.0,8159.999999999996,8469.999999999996,5768.999999999998,8159.999999999996,8469.999999999996,8259.000000000002,5768.999999999998,8159.999999999996,8469.999999999996,8259.000000000002,Iowa
6,Other,4939.000000000005,7366.0,6739.000000000001,9804.000000000002,7366.0,6739.000000000001,9804.000000000002,9484.0,7366.0,6739.000000000001,9804.000000000002,9484.0,Iowa
7,Required annual income after taxes,26871.853092797188,53629.65843362185,67229.83388558785,88723.94798121678,42010.77496729435,51485.14581144232,61092.196756648984,66139.83290824576,42010.77496729435,59473.574471561966,77069.16788662576,90105.03099874176,Iowa
8,Required annual income before taxes,33605.46158073837,68222.84499910485,86725.62852220432,114452.90501003427,53441.85808074131,65494.67093160262,78808.53472860788,85319.61240480834,53441.85808074131,76197.7901364061,99418.78734029534,116234.57292368704,Iowa
9,Transportation,5304.999999999999,9414.000000000002,12239.0,14455.999999999998,9414.000000000002,12239.0,14455.999999999998,15699.999999999996,9414.000000000002,12239.0,14455.999999999998,15699.999999999996,Iowa
0,Annual taxes,6699.959692899581,13388.356567080327,16614.17027901196,21790.674881092218,10529.279568969918,12964.239914202542,15313.378741977765,16568.32502391774,10529.279568969918,14817.479408610388,19020.456448257664,22128.454894710856,Kansas
1,Child Care,0.0,7578.535503464242,15157.36918543486,22735.878408321005,0.0,7578.535503464242,15157.36918543486,22735.878408321005,0.0,7578.535503464242,15157.36918543486,22735.878408321005,Kansas
2,Civic,2894.0,4645.999999999998,5741.0,7496.000000000001,4645.999999999998,5741.0,7496.000000000001,5958.999999999999,4645.999999999998,5741.0,7496.000000000001,5958.999999999999,Kansas
3,Food,3423.0000000000014,5044.0,7576.999999999998,10050.000000000002,6275.000000000004,7809.000000000002,10068.0,12257.000000000004,6275.000000000004,7809.000000000002,10068.0,12257.000000000004,Kansas
4,Housing,8117.520298248301,11343.7559287064,11343.7559287064,15111.085315356722,9026.979436528607,11343.7559287064,11343.7559287064,15111.085315356722,9026.979436528607,11343.7559287064,11343.7559287064,15111.085315356722,Kansas
5,Medical,2594.0,9230.000000000005,9017.000000000002,9327.0,6201.999999999999,9017.000000000002,9327.0,9116.0,6201.999999999999,9017.000000000002,9327.0,9116.0,Kansas
6,Other,4939.000000000002,7365.999999999997,6738.999999999999,9804.0,7365.999999999997,6738.999999999999,9804.0,9484.000000000005,7365.999999999997,6738.999999999999,9804.0,9484.000000000005,Kansas
7,Required annual income after taxes,27396.416098939444,54745.81232657507,67935.95668249835,89103.45664198289,43054.27565224793,53011.22513695248,62618.276823110835,67748.58375091502,43054.27565224793,60589.76064041673,77775.64600854571,90484.46215923596,Kansas
8,Required annual income before taxes,34096.31835010129,68134.41959790958,84550.204238122,110893.84353233578,53583.388651243586,65975.41254004733,77932.16283540169,84316.96315509932,53583.388651243586,75407.18401205252,96796.23787174646,112612.68973460664,Kansas
9,Transportation,5305.000000000001,9413.999999999998,12239.0,14455.999999999996,9413.999999999998,12239.0,14455.999999999996,15700.000000000002,9413.999999999998,12239.0,14455.999999999996,15700.000000000002,Kansas
0,Annual taxes,6094.392611323246,11954.742993943239,15107.820744363748,19980.89347119326,9515.918807883327,11461.249641092922,13598.134862631337,14809.182896786784,9515.918807883327,13311.180289253174,17297.934608216186,20359.154953227953,Kentucky
1,Child Care,0.0,7912.612262676987,15825.34863916707,23737.96874771459,0.0,7912.612262676987,15825.34863916707,23737.96874771459,0.0,7912.612262676987,15825.34863916707,23737.96874771459,Kentucky
2,Civic,2502.9999999999995,4018.999999999999,4964.999999999999,6483.0,4018.999999999999,4964.999999999999,6483.0,5153.000000000002,4018.999999999999,4964.999999999999,6483.0,5153.000000000002,Kentucky
3,Food,3351.000000000002,4936.999999999998,7417.000000000002,9838.000000000004,6143.000000000003,7645.000000000004,9856.000000000004,11999.0,6143.000000000003,7645.000000000004,9856.000000000004,11999.0,Kentucky
4,Housing,7483.836187673275,10517.43075963309,10517.43075963309,14097.101629099061,8387.577888930502,10517.43075963309,10517.43075963309,14097.101629099061,8387.577888930502,10517.43075963309,10517.43075963309,14097.101629099061,Kentucky
5,Medical,2587.999999999999,7122.999999999999,6909.999999999998,7219.000000000003,5528.999999999999,6909.999999999998,7219.000000000003,7008.000000000001,5528.999999999999,6909.999999999998,7219.000000000003,7008.000000000001,Kentucky
6,Other,4507.999999999999,6722.999999999995,6149.999999999996,8948.0,6722.999999999995,6149.999999999996,8948.0,8655.0,6722.999999999995,6149.999999999996,8948.0,8655.0,Kentucky
7,Required annual income after taxes,26065.491970188225,51130.980886508216,64617.310908381725,85458.86072765388,40699.75928094478,49019.36862383126,58159.35869277599,63339.10162909905,40699.75928094478,56931.980886508274,73984.70733194308,87077.0703768136,Kentucky
8,Required annual income before taxes,32159.904496144987,63085.840224629974,79725.26811123347,105439.64832646692,50215.54873335388,60480.65954644073,71757.57220204288,78148.20780066088,50215.54873335388,70243.2370685968,91282.70238525282,107436.32394715789,Kentucky
9,Transportation,5508.999999999997,9775.999999999996,12708.999999999996,15011.999999999995,9775.999999999996,12708.999999999996,15011.999999999995,16303.999999999998,9775.999999999996,12708.999999999996,15011.999999999995,16303.999999999998,Kentucky
0,Annual taxes,6035.042529885181,13366.836352958964,16498.71505462121,21448.54950659073,10625.439669046875,13069.655397253904,15347.50158189947,16623.17203451766,10625.439669046875,14812.591213398635,18833.217479923554,21851.83676187495,Louisiana
1,Child Care,0.0,6993.803697597124,13986.864541935422,20980.668239532537,0.0,6993.803697597124,13986.864541935422,20980.668239532537,0.0,6993.803697597124,13986.864541935422,20980.668239532537,Louisiana
2,Civic,2502.999999999999,4018.9999999999995,4965.000000000001,6483.000000000001,4018.9999999999995,4965.000000000001,6483.000000000001,5153.000000000001,4018.9999999999995,4965.000000000001,6483.000000000001,5153.000000000001,Louisiana
3,Food,3351.000000000001,4937.0,7417.000000000001,9838.000000000002,6142.999999999999,7644.999999999995,9855.999999999996,11998.999999999998,6142.999999999999,7644.999999999995,9855.999999999996,11998.999999999998,Louisiana
4,Housing,8870.812014043455,11985.7075654047,11985.7075654047,15504.064308650051,9943.73846970568,11985.7075654047,11985.7075654047,15504.064308650051,9943.73846970568,11985.7075654047,11985.7075654047,15504.064308650051,Louisiana
5,Medical,2722.0000000000005,9078.0,8863.999999999998,9174.0,6352.999999999997,8863.999999999998,9174.0,8963.0,6352.999999999997,8863.999999999998,9174.0,8963.0,Louisiana
6,Other,4508.000000000002,6723.0,6150.0,8948.0,6723.0,6150.0,8948.0,8654.999999999996,6723.0,6150.0,8948.0,8654.999999999996,Louisiana
7,Required annual income after taxes,27586.81201404347,53634.80295604076,66201.4934072952,86063.15935047269,43080.04745479849,52442.31430362328,61581.93814637575,66700.78382725257,43080.04745479849,59436.11800122044,75568.80268831115,87681.45206678512,Louisiana
8,Required annual income before taxes,33621.908944397925,67001.7032622797,82700.08895004535,107511.68609851749,53705.484493975746,65511.74817790884,76929.42035536133,83323.71476219497,53705.484493975746,74248.6425044891,94402.15432021602,109533.37218173614,Louisiana
9,Transportation,5509.000000000001,9776.000000000004,12709.000000000002,15012.00000000001,9776.000000000004,12709.000000000002,15012.00000000001,16304.0,9776.000000000004,12709.000000000002,15012.00000000001,16304.0,Louisiana
0,Annual taxes,7754.440824294672,15366.942877222571,19150.961401207238,25267.68750985858,11932.559447450823,14578.230289471423,17217.972791091743,18635.618110119394,11932.559447450823,16899.987153778275,21861.631523258446,25600.978697651895,Maine
1,Child Care,0.0,8681.907160650002,17363.721239877865,26045.651719102614,0.0,8681.907160650002,17363.721239877865,26045.651719102614,0.0,8681.907160650002,17363.721239877865,26045.651719102614,Maine
2,Civic,3206.9999999999995,5149.000000000001,6361.0,8307.0,5149.000000000001,6361.0,8307.0,6603.000000000001,5149.000000000001,6361.0,8307.0,6603.000000000001,Maine
3,Food,3891.0,5734.000000000001,8612.999999999998,11425.0,7133.0,8878.0,11446.0,13934.0,7133.0,8878.0,11446.0,13934.0,Maine
4,Housing,10362.43704328406,14215.76935366739,14215.76935366739,18291.871936811363,11185.633497317684,14215.76935366739,14215.76935366739,18291.871936811363,11185.633497317684,14215.76935366739,14215.76935366739,18291.871936811363,Maine
5,Medical,2603.0,8160.0,7946.999999999998,8257.0,5777.0,7946.999999999998,8257.0,8045.0,5777.0,7946.999999999998,8257.0,8045.0,Maine
6,Other,5275.0,7867.0,7197.0,10471.0,7867.0,7197.0,10471.0,10128.0,7867.0,7197.0,10471.0,10128.0,Maine
7,Required annual income after taxes,29706.10419487588,57461.499880525684,71612.02125939981,94484.43539875526,44766.47047578888,54512.59271987568,64383.44349645871,69685.22730183273,44766.47047578888,63194.49988052569,81747.16473633659,95730.87902093533,Maine
8,Required annual income before taxes,37460.4049773155,72828.50684907973,90762.91383559398,119752.23164585626,56698.963080875525,69090.79136192908,81601.44548691639,88320.88285270301,56698.963080875525,80094.50684907974,103608.6659919882,121331.80271511231,Maine
9,Transportation,4244.0,7531.0,9791.0,11565.0,7531.0,9791.0,11565.0,12560.000000000002,7531.0,9791.0,11565.0,12560.000000000002,Maine
0,Annual taxes,7794.92477370025,14757.16051502501,18633.15020647743,25067.57373029496,11366.890949307317,13674.391239332752,15776.408290196161,17479.284239406647,11366.890949307317,16091.382787324017,20908.428489692295,25546.507174862683,Maryland
1,Child Care,0.0,10508.177199243622,21016.876195520577,31524.849782429214,0.0,10508.177199243622,21016.876195520577,31524.849782429214,0.0,10508.177199243622,21016.876195520577,31524.849782429214,Maryland
2,Civic,2503.0000000000005,4019.0000000000005,4965.0,6483.0,4019.0000000000005,4965.0,6483.0,5153.0,4019.0000000000005,4965.0,6483.0,5153.0,Maryland
3,Food,3350.9999999999995,4936.999999999999,7417.0,9837.999999999996,6143.0,7644.999999999999,9856.000000000002,11999.000000000002,6143.0,7644.999999999999,9856.000000000002,11999.000000000002,Maryland
4,Housing,15236.391768805446,19653.77505608255,19653.77505608255,25454.6063058393,16607.106595112644,19653.77505608255,19653.77505608255,25454.6063058393,16607.106595112644,19653.77505608255,19653.77505608255,25454.6063058393,Maryland
5,Medical,2658.0000000000005,8417.999999999998,8205.0,8515.0,6028.999999999998,8205.0,8515.0,8304.0,6028.999999999998,8205.0,8515.0,8304.0,Maryland
6,Other,4508.0,6723.0,6150.0,8948.000000000002,6723.0,6150.0,8948.000000000002,8655.0,6723.0,6150.0,8948.000000000002,8655.0,Maryland
7,Required annual income after taxes,33887.80431358547,64157.98995581272,80240.61337080257,105898.8439226932,49420.03849281536,59450.812756569096,68590.79307733254,75992.0806184226,49420.03849281536,69958.98995581272,89607.6692728531,107516.93040085184,Maryland
8,Required annual income before taxes,41682.36690295514,78915.13244958776,98873.41713648906,130966.46646281215,60786.92231003521,73125.60469579857,84367.60469579858,93471.36416571666,60786.92231003521,86050.7478704048,110516.21120883919,133063.68162709067,Maryland
9,Transportation,5508.999999999998,9776.0,12709.000000000002,15012.0,9776.0,12709.000000000002,15012.0,16304.000000000004,9776.0,12709.000000000002,15012.0,16304.000000000004,Maryland
0,Annual taxes,8616.662272589387,17418.40893979267,22523.65510928571,30110.444776649125,12323.37850871401,14932.03243738805,17239.956088063347,18921.515020537172,12323.37850871401,18758.875731276,24893.64495542378,30401.911857305688,Massachusetts
1,Child Care,0.0,16367.386181902137,32734.65068045226,49102.036862354405,0.0,16367.386181902137,32734.65068045226,49102.036862354405,0.0,16367.386181902137,32734.65068045226,49102.036862354405,Massachusetts
2,Civic,3206.9999999999995,5148.999999999999,6361.0,8307.0,5148.999999999999,6361.0,8307.0,6603.0,5148.999999999999,6361.0,8307.0,6603.0,Massachusetts
3,Food,3891.0,5734.0,8613.0,11425.0,7132.999999999999,8878.0,11446.0,13934.0,7132.999999999999,8878.0,11446.0,13934.0,Massachusetts
4,Housing,17502.063698461207,24048.384228013456,24048.384228013456,30014.508804100384,19439.909286685972,24048.384228013456,24048.384228013456,30014.508804100384,19439.909286685972,24048.384228013456,24048.384228013456,30014.508804100384,Massachusetts
5,Medical,2612.0,7680.000000000001,7467.0,7777.0,5465.0,7467.0,7777.0,7566.0,5465.0,7467.0,7777.0,7566.0,Massachusetts
6,Other,5275.0,7867.000000000001,7197.000000000001,10471.000000000002,7867.000000000001,7197.000000000001,10471.000000000002,10128.000000000002,7867.000000000001,7197.000000000001,10471.000000000002,10128.000000000002,Massachusetts
7,Required annual income after taxes,36853.95978357983,74500.01336699334,96335.6914659092,128783.79559061662,52708.67767525344,63865.62718509122,73736.46730881554,80928.06333910726,52708.67767525344,80233.01336699334,106471.11798926778,130030.10020146165,Massachusetts
8,Required annual income before taxes,45470.89286797689,91918.42230678603,118859.68285272903,158894.09944078853,65032.343993546805,78797.65962247926,90976.62127429864,99849.46280994458,65032.343993546805,98991.7020447226,131364.68078726734,160432.02309146384,Massachusetts
9,Transportation,4244.0,7531.0,9791.0,11565.0,7531.0,9791.0,11565.0,12560.0,7531.0,9791.0,11565.0,12560.0,Massachusetts
0,Annual taxes,6194.113653194854,13370.419839501508,17820.917280780068,24019.53536899575,9564.42299533601,11468.598510899768,13606.372789901812,14720.865301795982,9564.42299533601,14670.755227193476,20010.032004921606,24326.785416110015,Michigan
1,Child Care,0.0,14391.121254763624,28782.16612141003,43173.06960964063,0.0,14391.121254763624,28782.16612141003,43173.06960964063,0.0,14391.121254763624,28782.16612141003,43173.06960964063,Michigan
2,Civic,2894.0000000000005,4646.0,5741.000000000001,7495.999999999999,4646.0,5741.000000000001,7495.999999999999,5959.0,4646.0,5741.000000000001,7495.999999999999,5959.0,Michigan
3,Food,3423.0000000000014,5044.000000000001,7576.999999999999,10050.000000000002,6275.0,7809.000000000003,10067.999999999998,12257.000000000002,6275.0,7809.000000000003,10067.999999999998,12257.000000000002,Michigan
4,Housing,8664.380658958098,12350.14097748351,12350.14097748351,15997.048950614764,9800.136085969933,12350.14097748351,12350.14097748351,15997.048950614764,9800.136085969933,12350.14097748351,12350.14097748351,15997.048950614764,Michigan
5,Medical,2491.0000000000005,6759.0,6545.999999999999,6855.0,5362.0,6545.999999999999,6855.0,6644.0,5362.0,6545.999999999999,6855.0,6644.0,Michigan
6,Other,4938.999999999998,7365.999999999999,6739.000000000001,9804.0,7365.999999999999,6739.000000000001,9804.0,9483.999999999995,7365.999999999999,6739.000000000001,9804.0,9483.999999999995,Michigan
7,Required annual income after taxes,27839.385885927342,60093.99929032093,80096.14022146254,107955.58488448354,42986.98067891004,51546.344964422875,61153.873135971255,66163.57403080873,42986.98067891004,65937.46621918649,89936.03925738127,109336.64364044936,Michigan
8,Required annual income before taxes,34033.49101549882,73464.31608942414,97917.06055034458,131974.74500366897,52550.98335996415,63015.398512753454,74760.26781111593,80884.35257745252,52550.98335996415,80608.31608942414,109946.06688413813,133663.2962412323,Michigan
9,Transportation,5304.999999999999,9414.000000000002,12239.0,14456.0,9414.000000000002,12239.0,14456.0,15700.000000000002,9414.000000000002,12239.0,14456.0,15700.000000000002,Michigan
0,Annual taxes,7659.658048262918,15051.775786995833,19614.502582040386,26822.878050977546,11956.30004124408,14277.442925398236,16793.128216968355,19417.059331482073,11956.30004124408,16581.82645232339,22786.49086665744,27207.889490525395,Minnesota
1,Child Care,0.0,8800.865741770775,17601.882726356194,26402.748468126967,0.0,8800.865741770775,17601.882726356194,26402.748468126967,0.0,8800.865741770775,17601.882726356194,26402.748468126967,Minnesota
2,Civic,2894.0000000000005,4645.999999999999,5741.000000000003,7495.999999999999,4645.999999999999,5741.000000000003,7495.999999999999,5959.000000000001,4645.999999999999,5741.000000000003,7495.999999999999,5959.000000000001,Minnesota
3,Food,3423.000000000002,5044.0,7577.000000000003,10049.999999999996,6275.000000000001,7809.0,10067.999999999995,12257.000000000002,6275.000000000001,7809.0,10067.999999999995,12257.000000000002,Minnesota
4,Housing,10019.707615847237,14520.752125172115,14520.752125172115,20217.368721734336,11588.854425010633,14520.752125172115,14520.752125172115,20217.368721734336,11588.854425010633,14520.752125172115,14520.752125172115,20217.368721734336,Minnesota
5,Medical,2551.000000000001,7571.999999999998,7359.000000000001,7668.000000000002,6252.0,7359.000000000001,7668.000000000002,7457.0,6252.0,7359.000000000001,7668.000000000002,7457.0,Minnesota
6,Other,4939.000000000002,7365.999999999999,6738.999999999996,9804.000000000004,7365.999999999999,6738.999999999996,9804.000000000004,9484.000000000002,7365.999999999999,6738.999999999996,9804.000000000004,9484.000000000002,Minnesota
7,Required annual income after taxes,29254.920210544205,57486.76425282094,71899.45216298793,96217.48307435967,45665.0387222101,54529.7521251721,64136.8985110502,71196.40095858382,45665.0387222101,63330.6178669429,81738.78123740638,97599.15963086025,Minnesota
8,Required annual income before taxes,36914.596946153906,72538.53613072453,91513.95432681542,123041.02117108705,57621.93602164981,68807.17760369442,80930.0376842866,90613.5246808569,57621.93602164981,79912.48968215818,104525.79939634618,124807.05633385245,Minnesota
9,Transportation,5304.999999999998,9413.999999999996,12239.000000000005,14456.0,9413.999999999996,12239.000000000005,14456.0,15699.999999999995,9413.999999999996,12239.000000000005,14456.0,15699.999999999995,Minnesota
0,Annual taxes,6178.202582807069,11866.750257903164,14461.133546390427,18655.122049674545,9726.395708654629,11931.765902837942,14068.625745351197,15159.561396258647,9726.395708654629,13223.174167371584,16651.374573350113,19033.56734920445,Mississippi
1,Child Care,0.0,5522.987700918724,11045.86540805161,16568.981582329863,0.0,5522.987700918724,11045.86540805161,16568.981582329863,0.0,5522.987700918724,11045.86540805161,16568.981582329863,Mississippi
2,Civic,2502.9999999999995,4019.0,4965.000000000001,6482.999999999997,4019.0,4965.000000000001,6482.999999999997,5153.0,4019.0,4965.000000000001,6482.999999999997,5153.0,Mississippi
3,Food,3351.0,4937.000000000003,7417.000000000003,9838.000000000002,6143.000000000003,7644.999999999999,9856.000000000005,11999.0,6143.000000000003,7644.999999999999,9856.000000000005,11999.0,Mississippi
4,Housing,7810.901388646547,10251.45957816464,10251.45957816464,13316.331409901239,8483.526409521992,10251.45957816464,10251.45957816464,13316.331409901239,8483.526409521992,10251.45957816464,10251.45957816464,13316.331409901239,Mississippi
5,Medical,2620.000000000001,9402.000000000005,9188.999999999998,9498.999999999995,6334.0,9188.999999999998,9498.999999999995,9288.0,6334.0,9188.999999999998,9498.999999999995,9288.0,Mississippi
6,Other,4507.999999999998,6722.999999999998,6149.999999999998,8948.0,6722.999999999998,6149.999999999998,8948.0,8654.999999999998,6722.999999999998,6149.999999999998,8948.0,8654.999999999998,Mississippi
7,Required annual income after taxes,26424.4369925481,50754.700635735964,61851.31628332375,79788.83979732369,41600.2597490457,51033.225282026826,60172.690604637944,64838.15034470421,41600.2597490457,56556.21298294557,71218.55601268956,81407.13192703408,Mississippi
8,Required annual income before taxes,32602.517249495508,62621.64042023675,76312.3510353711,98443.79596415986,51326.7750057227,62964.81063836519,74241.79336216951,79997.71227326544,51326.7750057227,69779.08871936834,87870.1208313308,100440.58283767969,Mississippi
9,Transportation,5508.999999999999,9775.999999999993,12708.999999999996,15012.000000000002,9775.999999999993,12708.999999999996,15012.000000000002,16304.000000000002,9775.999999999993,12708.999999999996,15012.000000000002,16304.000000000002,Mississippi
0,Annual taxes,6530.99292362492,12558.565895453781,15280.041349825926,19901.63112768415,10324.160596644691,12585.436447273787,14890.436447273785,16107.562559963364,10324.160596644691,13960.60027859046,17640.687605481045,20232.947729782674,Missouri
1,Child Care,0.0,5731.676751980658,11463.479694144227,17195.275116948433,0.0,5731.676751980658,11463.479694144227,17195.275116948433,0.0,5731.676751980658,11463.479694144227,17195.275116948433,Missouri
2,Civic,2894.0,4646.000000000001,5740.999999999998,7496.000000000001,4646.000000000001,5740.999999999998,7496.000000000001,5959.000000000001,4646.000000000001,5740.999999999998,7496.000000000001,5959.000000000001,Missouri
3,Food,3422.9999999999995,5043.999999999997,7576.999999999997,10050.0,6274.999999999997,7809.0,10068.000000000004,12256.999999999998,6274.999999999997,7809.0,10068.000000000004,12256.999999999998,Missouri
4,Housing,7870.106115939664,10973.354156486032,10973.354156486032,14682.76049972019,8756.610915225187,10973.354156486032,10973.354156486032,14682.76049972019,8756.610915225187,10973.354156486032,10973.354156486032,14682.76049972019,Missouri
5,Medical,2665.9999999999995,9045.0,8832.000000000002,9141.000000000004,6449.000000000001,8832.000000000002,9141.000000000004,8930.0,6449.000000000001,8832.000000000002,9141.000000000004,8930.0,Missouri
6,Other,4938.999999999998,7365.999999999996,6739.000000000004,9804.0,7365.999999999996,6739.000000000004,9804.0,9483.999999999998,7365.999999999996,6739.000000000004,9804.0,9483.999999999998,Missouri
7,Required annual income after taxes,27220.740738149067,52343.27590942378,63686.151622454,82948.8392682239,43030.750310117925,52455.35415648602,62062.59102661893,67134.7225835044,43030.750310117925,58187.03090846668,73526.07072076322,84329.99770045282,Missouri
8,Required annual income before taxes,33751.67665154776,64901.72724659822,78966.29799232507,102850.57579802226,53355.053600326806,65040.81449310395,76952.82999369837,83242.13526037279,53355.053600326806,72147.56195177563,91166.67681983553,104562.8904728115,Missouri
9,Transportation,5305.0,9414.0,12239.000000000002,14456.0,9414.0,12239.000000000002,14456.0,15700.0,9414.0,12239.000000000002,14456.0,15700.0,Missouri
0,Annual taxes,7082.857203034731,14265.679112486156,18119.714204798966,24206.148913451012,11126.042993515708,13511.98902274268,16021.320408383182,17673.73678004607,11126.042993515708,15851.558932625145,20700.221611286102,24692.292162829614,Montana
1,Child Care,0.0,8881.200374576867,17762.529580083843,26643.72995466071,0.0,8881.200374576867,17762.529580083843,26643.72995466071,0.0,8881.200374576867,17762.529580083843,26643.72995466071,Montana
2,Civic,2580.9999999999995,4143.999999999999,5119.999999999999,6685.999999999998,4143.999999999999,5119.999999999999,6685.999999999998,5313.999999999999,4143.999999999999,5119.999999999999,6685.999999999998,5313.999999999999,Montana
3,Food,3998.9999999999995,5893.0,8852.999999999998,11742.000000000002,7331.999999999998,9123.999999999998,11764.000000000002,14320.999999999993,7331.999999999998,9123.999999999998,11764.000000000002,14320.999999999993,Montana
4,Housing,8286.534208414714,11909.539454806316,11909.539454806316,16358.48248813083,9248.878957169467,11909.539454806316,11909.539454806316,16358.48248813083,9248.878957169467,11909.539454806316,11909.539454806316,16358.48248813083,Montana
5,Medical,2211.999999999999,7362.0,7148.999999999998,7457.999999999998,5546.000000000001,7148.999999999998,7457.999999999998,7246.999999999999,5546.000000000001,7148.999999999998,7457.999999999998,7246.999999999999,Montana
6,Other,4747.999999999999,7079.999999999999,6477.000000000003,9423.999999999998,7079.999999999999,6477.000000000003,9423.999999999998,9115.000000000002,7079.999999999999,6477.000000000003,9423.999999999998,9115.000000000002,Montana
7,Required annual income after taxes,26887.438865867472,54155.394933683165,68785.05335627463,91890.35942547071,42236.5858057989,51294.20495926943,60819.36255406914,67092.34734924084,42236.5858057989,60175.40533384632,78581.89213415304,93736.0773039015,Montana
8,Required annual income before taxes,33970.11757492206,68421.1124932873,86904.71276918815,116096.77070659304,53363.02762749283,64806.19959086874,76840.81845846388,84765.95504454222,53363.02762749283,76026.99146203425,99282.166955659,118428.12636492125,Montana
9,Transportation,4938.0,8762.000000000005,11391.0,13456.000000000004,8762.000000000005,11391.0,13456.000000000004,14613.000000000002,8762.000000000005,11391.0,13456.000000000004,14613.000000000002,Montana
0,Annual taxes,7001.757733915404,14191.47333203586,17745.7314859372,23418.68425593887,11282.385500347318,13644.357328513363,16165.499484481868,17537.38166838845,11282.385500347318,15725.445334497337,20328.27146234888,23781.047013526455,Nebraska
1,Child Care,0.0,7929.30652622079,15859.039514757435,23788.346040978242,0.0,7929.30652622079,15859.039514757435,23788.346040978242,0.0,7929.30652622079,15859.039514757435,23788.346040978242,Nebraska
2,Civic,2894.0000000000014,4645.999999999999,5741.000000000001,7496.0,4645.999999999999,5741.000000000001,7496.0,5959.000000000002,4645.999999999999,5741.000000000001,7496.0,5959.000000000002,Nebraska
3,Food,3423.000000000001,5044.000000000002,7576.999999999999,10049.999999999996,6274.999999999995,7809.000000000001,10067.999999999995,12256.999999999998,6274.999999999995,7809.000000000001,10067.999999999995,12256.999999999998,Nebraska
4,Housing,7890.989773990139,11383.726120381736,11383.726120381736,15247.274916752338,9002.125150221833,11383.726120381736,11383.726120381736,15247.274916752338,9002.125150221833,11383.726120381736,11383.726120381736,15247.274916752338,Nebraska
5,Medical,2796.000000000001,8163.000000000001,7950.000000000001,8259.999999999998,6157.999999999999,7950.000000000001,8259.999999999998,8049.000000000002,6157.999999999999,7950.000000000001,8259.999999999998,8049.000000000002,Nebraska
6,Other,4939.000000000003,7366.000000000002,6738.999999999998,9803.999999999993,7366.000000000002,6738.999999999998,9803.999999999993,9484.000000000005,7366.000000000002,6738.999999999998,9803.999999999993,9484.000000000005,Nebraska
7,Required annual income after taxes,27371.504107630222,54069.98172489473,67610.76563513916,89224.7810712106,42985.12980944883,51984.44922489342,61591.67519867391,66817.49923498022,42985.12980944883,59913.75575111424,77450.71471343139,90605.84527595842,Nebraska
8,Required annual income before taxes,34373.652112404816,68261.44739656989,85356.45026507642,112643.46004696313,54267.509167787546,65628.66721258913,77757.1735276228,84354.85637496994,54267.509167787546,75639.15194192051,97778.58719980404,114386.87982355001,Nebraska
9,Transportation,5304.999999999998,9413.999999999996,12238.999999999998,14456.000000000005,9413.999999999996,12238.999999999998,14456.000000000005,15700.000000000005,9413.999999999996,12238.999999999998,14456.000000000005,15700.000000000005,Nebraska
0,Annual taxes,4716.892577738086,9645.928544365028,12126.472977027492,16278.234436515471,7338.504066171695,9073.36020575438,10617.394257417998,11932.306028063478,7338.504066171695,10621.909148549737,13714.502705759187,16578.014717714406,Nevada
1,Child Care,0.0,9552.59281000833,19104.44512030547,28657.022022078178,0.0,9552.59281000833,19104.44512030547,28657.022022078178,0.0,9552.59281000833,19104.44512030547,28657.022022078178,Nevada
2,Civic,2581.0000000000005,4144.0,5119.999999999999,6685.999999999999,4144.0,5119.999999999999,6685.999999999999,5314.0,4144.0,5119.999999999999,6685.999999999999,5314.0,Nevada
3,Food,3998.999999999999,5892.999999999998,8853.0,11742.0,7332.0,9124.0,11763.999999999998,14321.0,7332.0,9124.0,11763.999999999998,14321.0,Nevada
